transaction_id,transaction_date,amount,account_type,category,business_unit,region,customer_id,vendor_id,description
TRX109461,24-12-2023,167287.86,Revenue,Product,Enterprise,East,CUST10190,,Apply least federal return.
TRX109462,16-01-2023,-56316.07,Expense,Utilities,Enterprise,West,,VEND1099,Course every life stay budget home such.
TRX109463,07-04-2023,118144.70,Revenue,Subscription,Online,North,CUST10138,,Lose itself laugh certain charge important front.
TRX109464,08-07-2022,-79474.04,Expense,Rent,Enterprise,North,,VEND1050,Need act new.
TRX109465,09-12-2022,-65388.16,Expense,Other,Enterprise,East,,VEND1114,Ok accept across set sign off.
TRX109466,09-08-2023,74827.71,Revenue,Subscription,Enterprise,North,CUST10207,,Total military see.
TRX109467,25-08-2023,123352.21,Revenue,Service,Enterprise,East,CUST10218,,Light visit on focus.
TRX109468,11-01-2023,-55671.14,Expense,Supplies,Enterprise,West,,VEND1095,Far conference daughter class after.
TRX109469,04-05-2023,22242.55,Liability,Liability,Online,North,,,Against suffer education structure beautiful still.
TRX109470,12-03-2023,156413.57,Revenue,Subscription,Enterprise,East,CUST10340,,Friend cold wind current though popular recent.
TRX109471,12-02-2022,21660.21,Liability,Liability,Retail,West,,,Power hotel local.
TRX109472,19-08-2022,23647.63,Liability,Liability,Online,West,,,Support concern cover continue discover enjoy.
TRX109473,28-01-2023,87504.12,Revenue,Service,Retail,West,CUST10284,,Give president soldier perhaps society others wind.
TRX109474,22-05-2023,225649.27,Revenue,Service,Enterprise,East,CUST10227,,That care anyone analysis have.
TRX109475,02-07-2022,110083.69,Revenue,Service,Enterprise,East,CUST10132,,Assume table probably up rest fly store.
TRX109476,13-08-2023,-36181.06,Expense,Supplies,Online,North,,VEND1112,Fact show spend better about.
TRX109477,16-10-2023,234921.26,Revenue,Service,Online,South,CUST10014,,Send focus to.
TRX109478,01-01-2022,-73694.89,Expense,Other,Retail,North,,VEND1002,Simply through well responsibility hot never green.
TRX109479,25-02-2022,20400.19,Asset,Asset,Online,North,,,Should laugh challenge before either.
TRX109480,27-02-2022,95792.99,Revenue,Product,Online,West,CUST10256,,Ago pretty memory.
TRX109481,13-03-2023,161878.15,Revenue,Product,Enterprise,North,CUST10183,,Per by he discover themselves customer decade.
TRX109482,14-07-2023,-37010.12,Expense,Supplies,Online,East,,VEND1088,With economic rich kid.
TRX109483,30-08-2023,136250.86,Revenue,Subscription,Enterprise,South,CUST10274,,Seven over professor.
TRX109484,10-06-2022,-10311.65,Expense,Rent,Enterprise,South,,VEND1097,Fast approach social learn.
TRX109485,15-01-2022,135408.75,Revenue,Subscription,Online,East,CUST10192,,Economy trial subject require.
TRX109486,28-12-2022,105180.50,Revenue,Product,Online,North,CUST10257,,Poor evidence executive reflect.
TRX109487,26-04-2023,86411.35,Revenue,Product,Retail,South,CUST10083,,Book father big less employee network.
TRX109488,04-05-2023,125417.77,Revenue,Subscription,Enterprise,West,CUST10277,,Foot management us less once show which.
TRX109489,09-11-2023,-49528.35,Expense,Rent,Online,South,,VEND1116,Job girl third candidate.
TRX109490,09-02-2022,175578.75,Revenue,Product,Enterprise,West,CUST10156,,Very skin they medical whose player south ball.
TRX109491,10-12-2023,-57968.76,Expense,Utilities,Enterprise,West,,VEND1018,Lead see article.
TRX109492,29-07-2023,52974.03,Revenue,Subscription,Retail,North,CUST10259,,Middle reflect simple turn traditional order.
TRX109493,25-06-2022,-23432.67,Expense,Utilities,Retail,East,,VEND1054,Might decide effect example article large direction.
TRX109494,22-04-2022,187965.08,Revenue,Subscription,Online,East,CUST10288,,Action operation magazine improve oil what.
TRX109495,16-08-2023,-30850.58,Expense,Other,Retail,South,,VEND1107,Detail see really apply computer walk police.
TRX109496,10-01-2023,126659.02,Revenue,Service,Retail,East,CUST10264,,Within station create.
TRX109497,02-10-2023,127412.85,Revenue,Product,Retail,East,CUST10262,,Center last practice walk hair condition.
TRX109498,25-12-2023,208570.14,Revenue,Product,Retail,East,CUST10218,,Modern story long artist evening.
TRX109499,11-11-2023,179919.45,Revenue,Service,Retail,West,CUST10070,,Safe our animal soldier end later movement table.
TRX109500,12-12-2022,184378.99,Revenue,Service,Enterprise,South,CUST10070,,Reveal guess direction chair.
TRX109501,24-06-2023,10333.82,Liability,Liability,Retail,East,,,Design gun risk grow space money data.
TRX109502,22-11-2022,260120.23,Revenue,Service,Online,South,CUST10309,,Benefit cup consumer.
TRX109503,17-10-2022,135180.32,Revenue,Product,Enterprise,North,CUST10359,,Art almost sort town race evening hotel range.
TRX109504,01-01-2023,-76358.68,Expense,Rent,Enterprise,South,,VEND1023,Its success indeed party idea.
TRX109505,18-05-2023,-29684.45,Expense,Other,Retail,South,,VEND1060,Whole whose out end around on travel lose.
TRX109506,22-03-2022,46697.86,Revenue,Subscription,Retail,North,CUST10293,,Make little yes.
TRX109507,15-05-2022,-72417.35,Expense,Other,Retail,South,,VEND1067,Story structure bill choice performance big.
TRX109508,28-12-2023,181452.54,Revenue,Product,Enterprise,South,CUST10363,,Effect collection other home lose upon oil.
TRX109509,19-12-2022,162475.23,Revenue,Product,Online,North,CUST10204,,Structure western operation generation.
TRX109510,06-10-2022,128071.83,Revenue,Subscription,Enterprise,West,CUST10249,,Break media voice.
TRX109511,30-07-2022,137739.92,Revenue,Subscription,Enterprise,East,CUST10205,,Take seek same doctor.
TRX109512,08-07-2023,-18008.33,Expense,Marketing,Online,North,,VEND1112,Produce build reflect put leg.
TRX109513,28-03-2022,272559.27,Revenue,Subscription,Online,South,CUST10305,,Buy program happy wide.
TRX109514,02-03-2023,151208.88,Revenue,Service,Retail,East,CUST10366,,Think require opportunity interesting.
TRX109515,04-03-2023,90196.62,Revenue,Subscription,Online,East,CUST10265,,Space force truth fall.
TRX109516,23-01-2022,219902.54,Revenue,Product,Online,East,CUST10136,,Arrive forward trip increase just stuff.
TRX109517,10-05-2022,-43654.38,Expense,Payroll,Enterprise,South,,VEND1070,Morning short crime middle eye player color class.
TRX109518,23-07-2023,113717.38,Revenue,Service,Online,North,CUST10026,,Structure capital but theory win assume piece agency.
TRX109519,25-06-2022,130427.02,Revenue,Product,Online,South,CUST10195,,Star indeed language thank body win.
TRX109520,20-12-2023,-25709.39,Expense,Utilities,Online,South,,VEND1007,Third sit head decide ok.
TRX109521,09-01-2022,251558.82,Revenue,Service,Online,North,CUST10156,,Know role air.
TRX109522,19-02-2022,158269.11,Revenue,Product,Enterprise,South,CUST10239,,Pattern growth relationship week.
TRX109523,13-02-2023,165316.71,Revenue,Subscription,Online,North,CUST10023,,Sister between how account structure property.
TRX109524,16-12-2023,263455.66,Revenue,Subscription,Retail,South,CUST10323,,Develop on fill alone their create leader.
TRX109525,28-04-2023,95648.27,Revenue,Product,Enterprise,South,CUST10150,,Fish public example begin represent senior of.
TRX109526,11-09-2022,-36508.15,Expense,Marketing,Retail,East,,VEND1047,Scene start true first themselves government every.
TRX109527,05-04-2022,25676.61,Liability,Liability,Enterprise,South,,,Purpose wonder spend work culture develop.
TRX109528,01-06-2022,273494.83,Revenue,Service,Enterprise,West,CUST10292,,Tell buy measure buy building key imagine common.
TRX109529,16-10-2022,169983.42,Revenue,Product,Online,South,CUST10063,,Laugh consider court authority letter shoulder art.
TRX109530,04-06-2022,212536.73,Revenue,Service,Enterprise,East,CUST10272,,Take evidence effort time bill.
TRX109531,20-06-2023,-37329.48,Expense,Rent,Enterprise,East,,VEND1114,Power house black wish require.
TRX109532,13-04-2023,172616.71,Revenue,Subscription,Retail,North,CUST10363,,Else record little financial dark likely.
TRX109533,28-01-2023,-20604.99,Expense,Rent,Enterprise,South,,VEND1085,Gas by can not community moment check.
TRX109534,09-03-2022,-58408.52,Expense,Marketing,Online,West,,VEND1083,Idea send this rather nor serve finish.
TRX109535,22-09-2022,-56138.55,Expense,Other,Retail,South,,VEND1079,Exist fine life sport himself.
TRX109536,05-07-2022,4533.82,Liability,Liability,Enterprise,East,,,Life exactly standard whether cultural very yeah nearly.
TRX109537,17-09-2023,153843.35,Revenue,Product,Enterprise,South,CUST10086,,Population matter important current.
TRX109538,29-01-2022,85640.75,Revenue,Subscription,Retail,West,CUST10224,,Thing second in market break war.
TRX109539,08-06-2022,70272.49,Revenue,Subscription,Online,North,CUST10045,,Recently hospital partner because family.
TRX109540,01-12-2022,124213.99,Revenue,Subscription,Retail,West,CUST10189,,Field forget rule always service.
TRX109541,19-04-2022,112609.82,Revenue,Service,Enterprise,East,CUST10221,,Most imagine truth you.
TRX109542,30-07-2023,95460.40,Revenue,Product,Enterprise,East,CUST10235,,Stuff step chance candidate.
TRX109543,13-01-2023,161028.74,Revenue,Subscription,Enterprise,East,CUST10094,,Suddenly with bring war.
TRX109544,15-06-2023,-41710.42,Expense,Marketing,Enterprise,South,,VEND1040,Wait collection audience politics save star medical recent.
TRX109545,15-02-2023,-37760.91,Expense,Rent,Online,North,,VEND1085,Open carry what store after drop act.
TRX109546,23-09-2023,-5587.60,Expense,Payroll,Enterprise,South,,VEND1001,Apply front just concern truth energy.
TRX109547,26-05-2022,-53615.40,Expense,Other,Online,South,,VEND1033,Man policy organization sea morning pay.
TRX109548,30-06-2022,204490.27,Revenue,Subscription,Retail,West,CUST10107,,Ready matter bar.
TRX109549,27-11-2023,133108.59,Revenue,Subscription,Retail,North,CUST10185,,Build fall relationship send artist.
TRX109550,18-11-2022,-41143.29,Expense,Rent,Enterprise,East,,VEND1050,Suddenly all seek different.
TRX109551,21-05-2022,-28333.57,Expense,Other,Enterprise,East,,VEND1005,Recent a require this check gas capital.
TRX109552,17-02-2022,157930.00,Revenue,Service,Online,South,CUST10050,,Describe way the front deal talk.
TRX109553,11-07-2023,-60765.42,Expense,Supplies,Enterprise,West,,VEND1077,Together item short agreement forward capital bar.
TRX109554,25-08-2023,144268.66,Revenue,Product,Enterprise,South,CUST10146,,Lawyer daughter billion Congress rest phone push.
TRX109555,16-01-2022,-26886.43,Expense,Marketing,Online,South,,VEND1096,Best rise director tree page entire night should.
TRX109556,17-12-2023,271126.14,Revenue,Subscription,Enterprise,North,CUST10023,,Responsibility well lawyer cultural focus value whose more.
TRX109557,01-08-2023,137246.47,Revenue,Product,Enterprise,North,CUST10189,,Business identify once performance.
TRX109558,21-09-2022,-24297.52,Expense,Other,Online,West,,VEND1064,Prepare food front talk.
TRX109559,27-05-2022,141563.59,Revenue,Subscription,Enterprise,West,CUST10271,,Step cut painting visit major fund nice style.
TRX109560,18-01-2023,13803.00,Asset,Asset,Retail,East,,,Ground cost authority now ever instead impact.
TRX109561,22-06-2023,118294.91,Revenue,Service,Online,East,CUST10172,,These recent degree we.
TRX109562,15-06-2023,59931.17,Revenue,Subscription,Retail,North,CUST10088,,High fire on road.
TRX109563,24-07-2023,186353.30,Revenue,Subscription,Retail,South,CUST10025,,Rather this drop Congress lot international trip.
TRX109564,01-03-2022,-55234.31,Expense,Supplies,Enterprise,East,,VEND1102,Simple hope each a.
TRX109565,15-09-2022,125326.82,Revenue,Service,Retail,North,CUST10256,,Image under play friend price official may hold.
TRX109566,01-06-2023,198302.95,Revenue,Subscription,Enterprise,North,CUST10067,,Decision get put president country.
TRX109567,21-04-2023,-36006.42,Expense,Utilities,Enterprise,West,,VEND1014,Each say green American science account.
TRX109568,24-04-2023,173523.58,Revenue,Subscription,Enterprise,South,CUST10355,,Debate during the picture behavior.
TRX109569,19-05-2022,-65945.73,Expense,Utilities,Online,South,,VEND1117,Discover five address year once.
TRX109570,15-09-2023,82591.18,Revenue,Subscription,Retail,East,CUST10081,,Create analysis east story onto culture artist.
TRX109571,25-11-2022,180934.94,Revenue,Product,Online,East,CUST10364,,There ready way drug should media describe both.
TRX109572,31-07-2022,222842.23,Revenue,Subscription,Online,East,CUST10304,,Event effort hold interesting former move agency.
TRX109573,26-10-2022,-34044.14,Expense,Supplies,Retail,South,,VEND1032,Book catch leave pressure fight.
TRX109574,04-05-2022,-9766.74,Expense,Rent,Enterprise,East,,VEND1019,Local trial prepare relate even position.
TRX109575,28-04-2023,181866.71,Revenue,Service,Online,South,CUST10135,,Executive red head nation show listen bring.
TRX109576,21-08-2022,-10589.34,Expense,Other,Retail,North,,VEND1011,Prepare chance between.
TRX109577,13-02-2022,228004.62,Revenue,Subscription,Retail,West,CUST10304,,Lay tough marriage popular support place federal.
TRX109578,24-02-2023,-17756.72,Expense,Marketing,Retail,South,,VEND1043,Real reduce from whole attack.
TRX109579,10-01-2023,-33401.21,Expense,Marketing,Online,West,,VEND1085,Story future prevent team need magazine outside.
TRX109580,27-09-2023,102991.49,Revenue,Service,Enterprise,East,CUST10051,,Ever tend but purpose national special.
TRX109581,23-01-2023,211061.19,Revenue,Service,Online,North,CUST10211,,People find night sign ago create.
TRX109582,08-01-2022,-41032.05,Expense,Supplies,Online,South,,VEND1039,Dog figure paper myself more.
TRX109583,21-12-2022,-31667.06,Expense,Supplies,Retail,West,,VEND1089,Experience mouth current.
TRX109584,11-12-2022,-23511.59,Expense,Other,Online,West,,VEND1070,Of site world hot feeling.
TRX109585,23-01-2023,72169.11,Revenue,Subscription,Enterprise,West,CUST10264,,Good available toward key area although.
TRX109586,10-08-2022,23331.02,Asset,Asset,Enterprise,West,,,Best talk financial recent.
TRX109587,21-08-2023,111917.25,Revenue,Subscription,Enterprise,South,CUST10357,,Culture worry than better play guess.
TRX109588,29-12-2023,211617.63,Revenue,Subscription,Retail,North,CUST10135,,Law have station different.
TRX109589,05-10-2023,292506.83,Revenue,Subscription,Enterprise,West,CUST10307,,Democrat ability common station inside reduce.
TRX109590,14-12-2022,-45412.34,Expense,Supplies,Enterprise,South,,VEND1039,Part commercial try.
TRX109591,11-01-2023,-28261.64,Expense,Utilities,Enterprise,North,,VEND1059,Movie fire always leader responsibility way.
TRX109592,15-01-2023,-44263.59,Expense,Marketing,Retail,South,,VEND1054,Yard career newspaper company.
TRX109593,09-04-2023,82540.69,Revenue,Subscription,Retail,East,CUST10319,,Until article growth support.
TRX109594,25-06-2022,-21167.76,Expense,Other,Retail,North,,VEND1095,Both sign organization ago keep wife.
TRX109595,11-03-2023,-37567.39,Expense,Supplies,Online,North,,VEND1102,Claim always explain practice dinner my.
TRX109596,10-09-2022,-58975.13,Expense,Payroll,Retail,North,,VEND1037,Pattern continue international hot outside drive.
TRX109597,14-07-2022,-60848.99,Expense,Other,Enterprise,East,,VEND1096,Feel style memory recently beautiful after.
TRX109598,06-09-2022,181727.98,Revenue,Product,Retail,West,CUST10239,,Dark around such look shoulder simply.
TRX109599,06-02-2023,-72582.30,Expense,Other,Retail,West,,VEND1100,Laugh easy say no.
TRX109600,15-10-2022,129923.95,Revenue,Product,Online,East,CUST10237,,Coach include mission personal expert.
TRX109601,02-02-2023,133963.92,Revenue,Subscription,Retail,North,CUST10361,,Like maintain style upon first firm sense.
TRX109602,20-06-2022,173018.74,Revenue,Subscription,Retail,South,CUST10116,,Speech blood phone prepare alone.
TRX109603,26-09-2022,78978.30,Revenue,Subscription,Enterprise,North,CUST10029,,Last true she continue.
TRX109604,07-03-2023,120144.65,Revenue,Service,Retail,West,CUST10073,,Sea adult although where instead.
TRX109605,17-08-2022,189149.09,Revenue,Service,Retail,West,CUST10231,,Class firm late movement recognize.
TRX109606,16-12-2023,232088.40,Revenue,Subscription,Retail,South,CUST10196,,Decade pressure message six although usually.
TRX109607,28-04-2023,105397.32,Revenue,Subscription,Retail,South,CUST10329,,Wide source floor investment whether soon.
